,,Speed__sum_values,Speed__median,Speed__mean,Speed__length,Speed__standard_deviation,Speed__variance,Speed__root_mean_square,Speed__maximum,Speed__absolute_maximum,Speed__minimum,Ax__sum_values,Ax__median,Ax__mean,Ax__length,Ax__standard_deviation,Ax__variance,Ax__root_mean_square,Ax__maximum,Ax__absolute_maximum,Ax__minimum,Ay__sum_values,Ay__median,Ay__mean,Ay__length,Ay__standard_deviation,Ay__variance,Ay__root_mean_square,Ay__maximum,Ay__absolute_maximum,Ay__minimum,Az__sum_values,Az__median,Az__mean,Az__length,Az__standard_deviation,Az__variance,Az__root_mean_square,Az__maximum,Az__absolute_maximum,Az__minimum,Gx__sum_values,Gx__median,Gx__mean,Gx__length,Gx__standard_deviation,Gx__variance,Gx__root_mean_square,Gx__maximum,Gx__absolute_maximum,Gx__minimum,Gy__sum_values,Gy__median,Gy__mean,Gy__length,Gy__standard_deviation,Gy__variance,Gy__root_mean_square,Gy__maximum,Gy__absolute_maximum,Gy__minimum,Gz__sum_values,Gz__median,Gz__mean,Gz__length,Gz__standard_deviation,Gz__variance,Gz__root_mean_square,Gz__maximum,Gz__absolute_maximum,Gz__minimum,Jerk_x__sum_values,Jerk_x__median,Jerk_x__mean,Jerk_x__length,Jerk_x__standard_deviation,Jerk_x__variance,Jerk_x__root_mean_square,Jerk_x__maximum,Jerk_x__absolute_maximum,Jerk_x__minimum,Jerk_y__sum_values,Jerk_y__median,Jerk_y__mean,Jerk_y__length,Jerk_y__standard_deviation,Jerk_y__variance,Jerk_y__root_mean_square,Jerk_y__maximum,Jerk_y__absolute_maximum,Jerk_y__minimum,Jerk_z__sum_values,Jerk_z__median,Jerk_z__mean,Jerk_z__length,Jerk_z__standard_deviation,Jerk_z__variance,Jerk_z__root_mean_square,Jerk_z__maximum,Jerk_z__absolute_maximum,Jerk_z__minimum,Speed_fft_area,Ax_fft_area,Ay_fft_area,Az_fft_area,Gx_fft_area,Gy_fft_area,Gz_fft_area,Jerk_x_fft_area,Jerk_y_fft_area,Jerk_z_fft_area,Ax_fft_area_lower,Ay_fft_area_lower,Az_fft_area_lower,Jerk_x_fft_area_lower,Ax_fft_area_upper,Ay_fft_area_upper,Az_fft_area_upper,Jerk_x_fft_area_upper
2,293.76923076923083,138679.79204260663,15.0731109430759,14.445811671104856,9600.0,4.393554094483175,19.30331758114987,15.099165288789283,22.700337008241775,22.700337008241775,2.229232215885556e-12,361.49400273055403,0.0570408724777388,0.03765562528443271,9600.0,0.290539805457831,0.08441337855547426,0.2929698357698892,1.0355681269069184,1.2532921468348792,-1.2532921468348792,-608.9290294526037,-0.05663393018242089,-0.06343010723464622,9600.0,0.219104738640884,0.04800688649489009,0.22810143576639058,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-94116.85923861824,-9.85591375640032,-9.803839504022733,9600.0,0.7350803408785384,0.5403431075461081,9.831358610496459,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-8459.294020231075,-0.8291232224624017,-0.8811764604407369,9600.0,2.547880986524896,6.4916975214950785,2.6959542792729154,9.873004608553902,10.620651476027456,-10.620651476027456,23925.159671730493,2.338347343772564,2.4922041324719264,9600.0,1.2192351159547883,1.4865342679772862,2.7744577318617476,10.01173789879467,10.01173789879467,-2.676860695110543,11393.54624855232,0.4089336597544546,1.1868277342242,9600.0,6.562761702625968,43.06984116545409,6.669212939783662,38.320890394400664,38.320890394400664,-25.57037268735838,-1.2016959960727551,-0.0001697487933138165,-0.00012517666625757866,9600.0,0.005244479471944807,2.7504564931650477e-05,0.0052459731346458345,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.7033691518330463,-1.829923293667118e-05,-7.326761998260898e-05,9600.0,0.009190346915412246,8.44624764256274e-05,0.009190638964172477,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.2650086022581679,2.635563578561157e-05,2.7605062735225825e-05,9600.0,0.006262829839172369,3.9223037594427795e-05,0.0062628906771487235,0.027343286423597846,0.02789545168785136,-0.02789545168785136,568349.8797735432,42720.118307157434,37159.43865756816,269697.6922952317,463427.7681657064,260969.90965825983,1082432.6645480643,1006.3039774552833,1631.5124657817678,1106.3600313730924,40723.36023713394,37107.002634648394,258377.49855594774,1006.3039774552833,1996.2562900417165,52.41157965616321,11314.849302390103,0.0
2,303.38461538461536,145461.2435874448,14.953709625217165,14.402103325489584,10100.0,4.305356343691009,18.536093246160412,15.031855289492333,22.700337008241775,22.700337008241775,2.229232215885556e-12,250.04859759482673,0.05118359456476318,0.024757286890576904,10100.0,0.2941712724674324,0.08653673754510836,0.2952112138779465,1.0355681269069184,1.2532921468348792,-1.2532921468348792,-603.8776989867687,-0.05317415871282533,-0.05978987118680878,10100.0,0.22299380096981788,0.04972623527096676,0.23087023187821756,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-99041.71766315994,-9.853775824188563,-9.806110659718806,10100.0,0.7180604159615087,0.5156107609708149,9.832365790165744,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-9004.015681138198,-0.8306112151218468,-0.8914867011027919,10100.0,2.651156213596935,7.0286292688936385,2.7970301763007095,9.873004608553902,10.620651476027456,-10.620651476027456,25105.70287534508,2.336521236859568,2.4857131559747603,10100.0,1.2147379223256745,1.4755882199360966,2.766651064684902,10.01173789879467,10.01173789879467,-2.676860695110543,9389.852688065408,0.31851921989468773,0.9296883849569711,10100.0,6.761444842811105,45.7171363623769,6.825060941522852,38.320890394400664,38.320890394400664,-25.57037268735838,-1.0123009283883762,-0.0001697487933138165,-0.00010022781469191843,10100.0,0.005418145991674721,2.9356305987100845e-05,0.005419072946726107,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.7908070115135651,-1.4626413085778349e-05,-7.829772391223417e-05,10100.0,0.009378396242822384,8.795431608738502e-05,0.009378723080513405,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.419864538022129,3.220303746899616e-05,4.157074633882465e-05,10100.0,0.006210501618315486,3.857033035109927e-05,0.0062106407461751025,0.027343286423597846,0.02789545168785136,-0.02789545168785136,507516.65624480473,43428.29590124235,41342.20609607521,280012.22646437155,503887.0362190451,257558.89503904438,1169577.662999848,1053.3983480582456,1580.490686719443,1173.5260304038761,43061.4478486569,40715.12803148694,268470.0138891333,1053.3983480582456,366.7593773109075,626.9306399592367,11537.03435174398,0.0
2,313.0,150616.48610011296,14.556568803626863,14.209102462274808,10600.0,4.294079013081818,18.43911457058972,14.843776721374308,22.700337008241775,22.700337008241775,2.229232215885556e-12,288.1423473000424,0.05357997854169459,0.027183240311324755,10600.0,0.2899898200864632,0.08409409575377927,0.2912610930206822,1.0355681269069184,1.2532921468348792,-1.2532921468348792,-661.0450295778222,-0.055598609094211146,-0.062362738639417194,10600.0,0.22254389721621912,0.0495257861881831,0.2311166315062405,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-103947.62528560386,-9.85147603926092,-9.806379743924893,10600.0,0.7017441968273553,0.4924449177808701,9.83145607729808,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-9413.428287869761,-0.826610319785666,-0.8880592724405435,10600.0,2.7347541495488485,7.478880258474646,2.8753312035037415,9.873004608553902,10.620651476027456,-10.620651476027456,26618.370120832107,2.3482745427355365,2.5111669925313307,10600.0,1.2597466616595472,1.586961651562374,2.809434340920112,10.01173789879467,10.01173789879467,-2.676860695110543,10950.885327257782,0.3648816400491003,1.0331023893639417,10600.0,6.97201982856402,48.60906048988986,7.048145929022706,38.320890394400664,38.320890394400664,-25.57037268735838,-0.9202476478440889,-0.00016410343960957771,-8.681581583434801e-05,10600.0,0.005372281339982427,2.8861406795923383e-05,0.005372982763959174,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.8089406164896639,-8.771226659120303e-06,-7.631515249902489e-05,10600.0,0.009297766558629184,8.644846297876318e-05,0.009298079746983467,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.29109006403012583,2.5644021324814046e-05,2.746132679529489e-05,10600.0,0.006220947024853684,3.870018188603591e-05,0.00622100763626804,0.027343286423597846,0.02789545168785136,-0.02789545168785136,547445.6242274746,46571.252601551845,43890.86643160015,297601.9857493315,546874.0095782491,286048.9026863071,1369567.5211549122,1122.9974462635682,1712.897986110785,1209.4552479512472,46112.79461538694,43086.89807745702,285164.39936578216,1122.9974462635682,458.35345728682984,803.7882567919958,12432.270851193452,0.0
2,332.23076923076917,163341.4734167851,13.958532189585465,14.08116150144699,11600.0,4.1505155143312615,17.2267790347045,14.680118809619268,22.700337008241775,22.700337008241775,2.229232215885556e-12,435.9848294756314,0.054077402839985175,0.037584899092726845,11600.0,0.29222157176161384,0.08539344700282803,0.2946287013219155,1.0355681269069184,1.2532921468348792,-1.2532921468348792,-651.861261645367,-0.05265405827930912,-0.05619493634873853,11600.0,0.22404453453787138,0.05019595345629144,0.23098446771921746,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-113783.10752748555,-9.848496661963711,-9.808888579955651,11600.0,0.6723645730713805,0.4520741191214598,9.831905679628232,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-10184.253405193029,-0.841831079468699,-0.8779528797580197,11600.0,2.843049084928722,8.082928099314042,2.9755216951636303,10.723029915873314,10.723029915873314,-10.620651476027456,29326.570399665085,2.352086015058891,2.528152620660783,11600.0,1.3259996160600933,1.758274981791515,2.854790825112324,11.951921320871076,11.951921320871076,-2.676860695110543,10924.286310339248,0.2965882089357491,0.9417488198568318,11600.0,7.266322464485726,52.799442157889914,7.327095809226986,38.320890394400664,38.320890394400664,-25.57037268735838,-1.0991959931025042,-0.0001538183254010278,-9.475827526745726e-05,11600.0,0.005340021732766222,2.8515832106415565e-05,0.005340862405749396,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.46173855764723254,-1.542315612114591e-08,-3.980504807303729e-05,11600.0,0.00924734311993107,8.55133547777365e-05,0.009247428789646807,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.3421007862480091,3.261402782826355e-05,2.9491447090345614e-05,11600.0,0.006244139795807649,3.898928178958879e-05,0.006244209440356743,0.027343286423597846,0.02789545168785136,-0.02789545168785136,698506.5615666662,55028.13784429415,54829.17048441438,324932.10743200756,644318.3942413689,335455.43395029474,1564375.4654587293,1284.6714907806863,1962.864278107448,1395.0202172438553,53691.272803975226,52714.10436259955,311466.4101619923,1284.6714907806863,1336.5875969188746,2114.6327619721374,13460.436928386198,0.0
2,341.84615384615387,170040.29763044702,13.899284293391549,14.052917159541076,12100.0,4.111992981562478,16.908486280419076,14.642164012650012,22.700337008241775,22.700337008241775,2.229232215885556e-12,282.874569959041,0.048528884521245055,0.023378063632978598,12100.0,0.30132121969950837,0.09079447744119938,0.3022267547726822,1.0355681269069184,1.3434735384877414,-1.3434735384877414,-629.7157014397301,-0.048049270960928404,-0.0520426199536967,12100.0,0.22389166855906947,0.05012747925016422,0.2298606393922394,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-118694.99787025065,-9.844739776082513,-9.809503956219062,12100.0,0.6587126129093518,0.4339023064058655,9.831595504976967,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-10715.73979995542,-0.8542614373035453,-0.8855983305748281,12100.0,2.8180975618690045,7.941673868212028,2.953973302406261,10.723029915873314,10.723029915873314,-10.620651476027456,30438.78985817634,2.348893720984587,2.5156024676178794,12100.0,1.3143155496925187,1.7274253641635477,2.838253184486668,11.951921320871076,11.951921320871076,-2.676860695110543,10940.266445281766,0.2956127985544469,0.904154251676179,12100.0,7.158301109018657,51.24127476737773,7.215176344220689,38.320890394400664,38.320890394400664,-25.57037268735838,-1.0958424865049181,-0.0001452918850816189,-9.056549475247258e-05,12100.0,0.005392844284043155,2.9082769471936933e-05,0.005393604692668596,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.7330294510931936,-9.275167029884603e-06,-6.0580946371338316e-05,12100.0,0.009187688326229562,8.441361677993495e-05,0.009187888050634824,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.36645530535322735,3.600001605570089e-05,3.0285562425886556e-05,12100.0,0.0061870790122834024,3.8279946704237766e-05,0.006187153135290027,0.027343286423597846,0.02789545168785136,-0.02789545168785136,536407.7231674348,59613.598629844906,52651.36861043111,338561.062243931,685744.5320372495,359613.71155324054,1612274.9830408813,1361.2801434481248,1986.5463077116508,1484.8546080325102,58251.42211180921,52395.761165262724,324578.13784398616,1361.2801434481248,1361.9052114877225,255.55709229386167,13977.688754726158,0.0
2,351.46153846153845,174883.3502759097,13.692288068365126,13.879630974278548,12600.0,4.165891326351348,17.35465054296939,14.491335567335463,22.700337008241775,22.700337008241775,2.229232215885556e-12,381.3571950219894,0.05058858096330132,0.03026644404936424,12600.0,0.3071358653087906,0.09433243975897958,0.30862355288340015,1.0355681269069184,1.3434735384877414,-1.3434735384877414,-660.1772684077642,-0.047388474484642736,-0.05239502130220351,12600.0,0.22398122556880337,0.05016758940730318,0.23002788453698725,0.6076669554038735,1.0579924523534188,-1.0579924523534188,-123620.95971716012,-9.844352348712196,-9.811187279139691,12600.0,0.6462508189139711,0.4176401209469782,9.832448115667813,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-11021.510009178965,-0.8359147277798965,-0.8747230166015051,12600.0,2.8073109075740343,7.880994531784148,2.9404310717234274,10.723029915873314,10.723029915873314,-10.620651476027456,32207.12163245493,2.3533591293319036,2.55612076448055,12600.0,1.4427065566617339,2.081402208634757,2.935158525743267,13.31224816831341,13.31224816831341,-2.676860695110543,15231.37562893489,0.4108954578035243,1.208839335629753,12600.0,7.473391762066612,55.8515844293251,7.570526862028222,38.320890394400664,38.320890394400664,-25.57037268735838,-0.7681335246140107,-0.00011848269381555974,-6.0962978143969105e-05,12600.0,0.00540635564191686,2.9228681326886265e-05,0.005406699345403852,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.8436364914303395,-2.451523030142795e-05,-6.695527709764599e-05,12600.0,0.009172933219255948,8.414270384492929e-05,0.009173177576721194,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.3752890016982242,2.566800729976897e-05,2.978484140462097e-05,12600.0,0.006168945915289201,3.805589370576331e-05,0.006169017818303073,0.027343286423597846,0.02789545168785136,-0.02789545168785136,718771.3890999141,66216.31789699009,58956.541254447344,352445.24355182715,746349.4949421086,418266.5705041372,1751577.4160021595,1470.0560442555038,2248.604076643603,1544.4908064404124,63957.37058469312,57634.206090589054,337920.67346991115,1470.0560442555038,2258.5148366964177,1322.0852953604872,14519.345124535002,0.0
2,370.6923076923077,193851.79237097685,14.340413539098762,14.253808262571827,13600.0,4.249110222052763,18.05493767915328,14.873667592941365,22.700337008241775,22.700337008241775,2.229232215885556e-12,457.2052556152357,0.0524553728527576,0.033618033501120276,13600.0,0.2984831832884712,0.08909221070601908,0.30037040946554894,1.0355681269069184,1.3434735384877414,-1.3434735384877414,-699.9406137410722,-0.04716531181546037,-0.051466221598608246,13600.0,0.22685420789792798,0.05146283164099633,0.23261900955561088,0.6102818413087118,1.0579924523534188,-1.0579924523534188,-133484.87139465165,-9.845077844940032,-9.815064073136151,13600.0,0.6236965136978984,0.3889973411989127,9.834860451524817,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-11829.465750481791,-0.8438857461202977,-0.8698136581236612,13600.0,2.8218492858945274,7.962833392303455,2.952864573962362,10.723029915873314,10.723029915873314,-10.620651476027456,34540.31899636105,2.3487749593021197,2.5397293379677244,13600.0,1.4043932153668977,1.9723203033685732,2.902162196277553,13.31224816831341,13.31224816831341,-2.676860695110543,15175.60096234416,0.3694089648782418,1.1158530119370706,13600.0,7.285285598329596,53.075386249228615,7.370245192222416,38.320890394400664,38.320890394400664,-25.57037268735838,-0.9103738681335761,-0.0001426903894748383,-6.693925500982178e-05,13600.0,0.005345700077709336,2.8576509320821597e-05,0.005346119170452794,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.5475788864744036,-4.814814685594181e-05,-4.026315341723556e-05,13600.0,0.009328262787510894,8.70164866328605e-05,0.009328349680108674,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.516421053694703,1.2989710790587382e-05,3.797213630108111e-05,13600.0,0.006124119643209533,3.750484140434486e-05,0.00612423736374417,0.027343286423597846,0.02789545168785136,-0.02789545168785136,939247.1125716425,68404.8535371009,66145.42082593322,376231.68717920687,829634.0722124428,460012.3527873572,1976753.061042113,1620.7352381335252,2557.0393422006973,1771.5067606539392,67683.92983855584,64587.60230396544,360998.3500514758,1620.7352381335252,720.7952698843023,1557.545698051408,15228.262010538332,0.0
2,380.3076923076923,201747.60565339949,14.459636795355507,14.308340826482233,14100.0,4.221795542695313,17.823557604322012,14.918182691303265,22.700337008241775,22.700337008241775,2.229232215885556e-12,285.34284151845145,0.04738825783160447,0.020237080958755423,14100.0,0.304840505249096,0.09292773364052412,0.30551149419662654,1.0355681269069184,1.3434735384877414,-1.3434735384877414,-702.136780530851,-0.0457108144320611,-0.04979693478942206,14100.0,0.2245926849812274,0.05044187414707684,0.2300469709896194,0.6102818413087118,1.0579924523534188,-1.0579924523534188,-138394.64420253935,-9.844790932165319,-9.815222993087897,14100.0,0.6128751801684155,0.37561598646646777,9.834338736819461,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-12307.798400641317,-0.8563639244346728,-0.8728935035915828,14100.0,2.788960046901604,7.778298143213395,2.9223691094428483,10.723029915873314,10.723029915873314,-10.620651476027456,35686.10900339822,2.3464031342804637,2.5309297165530653,14100.0,1.382232237985841,1.9105659597273466,2.8837772434532325,13.31224816831341,13.31224816831341,-2.676860695110543,15141.690810477223,0.32750419561069577,1.0738787808849095,14100.0,7.1735467974605465,51.45977365535646,7.253481184327379,38.320890394400664,38.320890394400664,-25.57037268735838,-1.1060699493326056,-0.00016397156935702594,-7.84446772576316e-05,14100.0,0.005303954904263942,2.813193762646552e-05,0.005304534964900841,0.026185036950857214,0.03221562483114906,-0.03221562483114906,-0.7058940425831728,-2.8263052234262285e-05,-5.0063407275402326e-05,14100.0,0.009241301204575175,8.540164795368259e-05,0.009241436809199673,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.4555290775622939,6.871474870331274e-06,3.2307026777467655e-05,14100.0,0.006049301388024861,3.6594047283159514e-05,0.006049387657204547,0.027343286423597846,0.02789545168785136,-0.02789545168785136,737599.6422472054,74251.9840711827,64298.25525306341,392802.0706836948,811198.0588593413,473878.9479690897,1982102.291994676,1667.8608107191712,2520.4492816563134,1833.8712307460319,72537.99123403424,64281.19243125692,376816.71571313706,1667.8608107191712,1713.6999288835798,17.05644073078149,15980.216151012672,0.0
2,398.75,205206.10897290835,14.066559488992366,14.055212943349886,14600.0,4.369744201346244,19.09466438519913,14.718820444183335,22.700337008241775,22.700337008241775,2.229232215885556e-12,271.95850111119256,0.045885526857694085,0.018627294596657025,14600.0,0.30679942761003853,0.09412588878184729,0.3073643845435543,1.0355681269069184,1.3434735384877414,-1.3434735384877414,-681.6928894825356,-0.04411383149109463,-0.04669129380017367,14600.0,0.22478850662170458,0.05052987270921612,0.22958647526792658,0.6102818413087118,1.0579924523534188,-1.0579924523534188,-143322.39431325893,-9.843999084964917,-9.816602350223215,14600.0,0.6028487449805674,0.3634266093246452,9.835095744919446,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-12292.074698889093,-0.8313407398987138,-0.8419229245814448,14600.0,2.80052162650656,7.842921380530946,2.9243384878407492,10.723029915873314,10.723029915873314,-10.620651476027456,37099.324865176255,2.348796713031723,2.5410496482997433,14600.0,1.389855324285364,1.931697822444374,2.896313370056601,13.31224816831341,13.31224816831341,-2.676860695110543,17487.89183105378,0.38670364574210425,1.1978008103461495,14600.0,7.318974594816336,53.56738911956694,7.41634113972873,38.320890394400664,38.320890394400664,-25.57037268735838,-0.11795380973928793,-0.0001490992701750286,-8.07902806433479e-06,14600.0,0.005632118372950893,3.172075736693101e-05,0.005632124167454538,0.04584885506406269,0.04584885506406269,-0.03221562483114906,0.19777486188082694,-1.9297654780366935e-05,1.3546223416494996e-05,14600.0,0.009364821841021949,8.769988811408171e-05,0.009364831638329149,0.040699110091392904,0.040699110091392904,-0.0362717658342885,0.27760313753005594,3.2100612761321648e-06,1.9013913529455887e-05,14600.0,0.00674491207066438,4.549383884099406e-05,0.00674493887073128,0.05160916865252582,0.05769871764870687,-0.05769871764870687,791800.6550412365,80360.84357170924,69979.67171053425,413444.9964173313,891937.090270157,522427.1376778012,2138584.5704209674,1986.651636448742,2756.8055410837687,2254.023665964607,78203.99304886193,69317.38612356453,396189.31833972386,1986.651636448742,2156.493308257117,662.1773612455095,17250.321759587012,0.0
2,420.8076923076923,212565.55686465313,13.58450156086911,13.625997234913662,15600.0,4.558838524411941,20.78300869166244,14.368396199212258,22.700337008241775,22.700337008241775,2.229232215885556e-12,108.48647498003197,0.04099215019513415,0.006954261216668716,15600.0,0.32942381624379574,0.1085200507086261,0.32949721160837725,1.210875973569938,1.8452120158207665,-1.8452120158207665,-723.3307553148325,-0.04420469262225796,-0.04636735610992516,15600.0,0.2325640533316806,0.05408603890206077,0.23714124612704005,0.6731661162769179,1.0579924523534188,-1.0579924523534188,-153158.95479144098,-9.843367348324627,-9.817881717400063,15600.0,0.5849593726642056,0.34217746766770096,9.835292516469762,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-13456.648769434769,-0.8452983542910312,-0.8626056903483826,15600.0,2.9222828491501094,8.539737050436882,3.046937089514369,12.78300478537082,12.78300478537082,-12.363903766741629,39807.74829871135,2.3487749593021197,2.5517787370968814,15600.0,1.4833271620859887,2.200259469782073,2.951581642591278,13.31224816831341,13.31224816831341,-5.654869974260977,14875.461552837936,0.31268922306471836,0.9535552277460215,15600.0,7.94855598563202,63.17954225672661,8.00554869007043,38.320890394400664,40.20727393372762,-40.20727393372762,0.28329699118319474,-0.00016349725701608688,1.816006353738428e-05,15600.0,0.007461132304266365,5.566849526176713e-05,0.007461154404626326,0.10122390540989575,0.10122390540989575,-0.04576587308449413,-0.039038027786527874,-6.166866788321005e-05,-2.5024376786235815e-06,15600.0,0.009663966188251561,9.33922424876694e-05,0.00966396651224867,0.040699110091392904,0.040699110091392904,-0.0362717658342885,-5.227675367212667,-1.8717954553607456e-05,-0.0003351073953341453,15600.0,0.009626849998387166,9.267624089144699e-05,0.009632680720228125,0.07117546967099546,0.16227109249759009,-0.16227109249759009,734713.6606970772,100548.40807621807,84622.78031050062,443538.22328691056,1090725.5784142707,625757.0830128955,2800470.1970446035,2962.892830442762,3246.453396026882,3828.150135159032,97009.09697654673,82689.0499039471,425062.08926771727,2962.892830442762,3538.762723538358,1933.4356550134648,18470.765445855875,0.0
2,432.1923076923077,216480.86802068187,13.24799008481438,13.44601664724732,16100.0,4.613289750463266,21.28244232172942,14.215407345545238,22.700337008241775,22.700337008241775,2.229232215885556e-12,199.70112589867335,0.04253720158207038,0.012403796639669153,16100.0,0.3353185517785286,0.11243853116684978,0.3355478882930543,1.210875973569938,1.8452120158207665,-1.8452120158207665,-675.6525184779373,-0.041262308138315086,-0.04196599493651784,16100.0,0.2356855989268639,0.05554770154151454,0.23939266127541667,0.7308093310269713,1.0579924523534188,-1.0579924523534188,-158098.3347805048,-9.844335403997663,-9.819772346615206,16100.0,0.5762402319164099,0.3320528048790779,9.836665173941206,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-13769.158576240312,-0.8361584771254584,-0.8552272407602678,16100.0,2.909080571540387,8.462749771713744,3.0321878907897784,12.78300478537082,12.78300478537082,-12.363903766741629,40918.70248822366,2.3463260832604713,2.5415343160387365,16100.0,1.4805647055722055,2.1920718473861114,2.941337880453145,13.31224816831341,13.31224816831341,-5.654869974260977,13919.504318171268,0.26847868051474544,0.8645654856006999,16100.0,7.9624004599202,63.39982108413742,8.009200619476916,38.320890394400664,40.20727393372762,-40.20727393372762,0.74478941188652,-0.00016661990038512286,4.626021191841739e-05,16100.0,0.007472058091130681,5.5831652117231486e-05,0.007472201290412232,0.10122390540989575,0.10122390540989575,-0.04576587308449413,0.33221136738702495,-1.7198611658339524e-05,2.0634246421554344e-05,16100.0,0.009711518481364954,9.431359121389307e-05,0.009711540402326422,0.040699110091392904,0.040699110091392904,-0.0362717658342885,-4.853633753428078,-1.1814504261284495e-05,-0.00030146793499553274,16100.0,0.009564821583339874,9.148581192112431e-05,0.00956957129849372,0.07117546967099546,0.16227109249759009,-0.16227109249759009,939474.1973292085,108992.20349316666,86786.29510626153,455452.5914911744,1058160.3695313581,608881.7216937982,2762207.7370054303,3127.6272134264436,3294.5217152239943,3852.2620934401384,104949.99717340947,85596.6439696557,436611.4431153545,3127.6272134264436,4041.5990303921626,1189.4760036793969,18835.844619006617,0.0
2,441.8076923076923,224892.902669997,13.526276527063503,13.547765221084157,16600.0,4.590486140814786,21.072563009012626,14.304352676532767,22.700337008241775,22.700337008241775,2.229232215885556e-12,281.9792196944074,0.045474554206836146,0.016986699981590806,16600.0,0.3344290000870491,0.11184275609922352,0.33486012613550764,1.210875973569938,1.8452120158207665,-1.8452120158207665,-658.9362239932549,-0.03824853408137233,-0.03969495325260572,16600.0,0.23574887623666987,0.055577532646852695,0.2390674004555603,0.7308093310269713,1.0579924523534188,-1.0579924523534188,-163017.3608881013,-9.844335403997663,-9.820322945066344,16600.0,0.5714622904148089,0.32656914936613934,9.836936103013104,-3.3579851400982918e-12,11.362722311699756,-11.362722311699756,-14310.018568385385,-0.8370896415108579,-0.8620493113485171,16600.0,2.895797068544136,8.385640662188813,3.0213853904103773,12.78300478537082,12.78300478537082,-12.363903766741629,42093.8855179509,2.3422726369548137,2.5357762360211384,16600.0,1.461723592796029,2.136635861736531,2.9269091172952506,13.31224816831341,13.31224816831341,-5.654869974260977,13437.062548790458,0.22624010633787223,0.8094615993247264,16600.0,7.878115717154251,62.064707252872836,7.919591866608669,38.320890394400664,40.20727393372762,-40.20727393372762,0.28299902849917724,-0.00019950008837698712,1.7048134246938388e-05,16600.0,0.007397407019284776,5.472163060896367e-05,0.00739742666390448,0.10122390540989575,0.10122390540989575,-0.04576587308449413,0.2809202820456763,-4.81890907212351e-05,1.692290855696845e-05,16600.0,0.009690639985391611,9.390850332647072e-05,0.009690654761743644,0.040699110091392904,0.040699110091392904,-0.0362717658342885,-4.682231738531252,4.5197339193578163e-07,-0.0002820621529235694,16600.0,0.009632719263948108,9.278928041803699e-05,0.00963684800524263,0.07117546967099546,0.16227109249759009,-0.16227109249759009,1144562.9470219805,109351.96944992882,89426.73772149268,464726.7520752851,1103568.9504348557,625202.5061888825,2838982.4462224795,3103.7515749385348,3610.161237207788,4165.027278540849,106635.61056768551,88858.35844397268,445981.30560406845,3103.7515749385348,2715.96443117144,568.2972018625169,18740.32941205738,0.0
